Date,Open,High,Low,Close,Volume,Turnover
2010-01-04,,,,4140.21,29000000.0,8420599999.999999
2010-01-05,,,,4181.91,48000000.0,13943000000.0
2010-01-06,,,,4173.12,44800000.0,12068900000.000002
2010-01-07,,,,4151.42,37400000.0,10967200000.0
2010-01-08,,,,4159.42,34500000.0,10280100000.0
2010-01-11,,,,4199.69,28800000.0,8650500000.0
2010-01-12,,,,4128.85,27800000.0,8900600000.0
2010-01-13,,,,4147.92,27300000.0,8737600000.0
2010-01-14,,,,4199.07,25500000.0,9769700000.0
2010-01-15,,,,4257.28,33200000.0,10893599999.999998
2010-01-18,,,,4331.49,41000000.0,12322000000.0
2010-01-19,,,,4324.43,39700000.0,13393800000.000002
2010-01-20,,,,4265.41,33000000.0,11136900000.0
2010-01-21,,,,4134.78,25600000.0,9012700000.0
2010-01-22,,,,4149.15,38000000.0,15746300000.000002
2010-01-25,,,,4123.81,20000000.0,7172300000.0
2010-01-27,,,,3976.53,35100000.0,10756300000.000002
2010-01-28,,,,3975.17,45300000.0,14062900000.0
2010-01-29,,,,4000.17,32500000.0,11220900000.0
2010-02-01,,,,4035.09,26800000.0,9408200000.0
2010-02-02,,,,3976.49,26200000.0,8689800000.0
2010-02-03,,,,4040.25,23100000.0,7514200000.0
2010-02-04,,,,4014.94,25400000.0,9845300000.0
2010-02-05,,,,3864.76,23400000.0,8199500000.0
2010-02-06,,,,3900.57,3348916.0,942099999.9999999
2010-02-08,,,,3895.7,20300000.0,6619500000.0
2010-02-09,,,,3956.45,21400000.0,7197400000.0
2010-02-10,,,,3920.75,26100000.0,9716500000.0
2010-02-11,,,,3944.36,15300000.0,5780000000.0
2010-02-15,,,,3914.53,13500000.0,5228000000.0
2010-02-16,,,,3959.94,11500000.0,4895700000.0
2010-02-17,,,,3956.91,17800000.0,5943300000.0
2010-02-18,,,,3942.88,20300000.0,6984100000.0
2010-02-19,,,,3918.65,23700000.0,7352800000.0
2010-02-22,,,,3905.57,17000000.0,6041000000.0
2010-02-23,,,,3887.36,17400000.0,6335700000.000001
2010-02-24,,,,3885.25,17200000.0,6433500000.0
2010-02-25,,,,3878.84,25600000.0,7729299999.999999
2010-02-26,,,,3907.42,36400000.0,11560200000.0
2010-03-02,,,,3912.09,16900000.0,7329900000.0
2010-03-03,,,,3941.66,22800000.0,7744200000.0
2010-03-04,,,,3947.81,24100000.0,7780100000.0
