Date,Open,High,Low,Close,Volume,Turnover
2010-01-04,5819.5,5889.2,5819.5,5877.25,18911744.0,8155800000.0
2010-01-05,5898.95,5923.25,5874.9,5913.65,25915519.0,10958100000.0
2010-01-06,5913.9,5922.15,5816.55,5824.9,20524314.0,8874700000.0
2010-01-07,5828.2,5840.05,5690.8,5702.85,16993201.0,10691500000.0
2010-01-08,5694.8,5694.8,5599.3,5607.9,19334684.0,10863800000.000002
2010-01-11,5629.7,5691.8,5606.15,5649.65,18901134.0,9441900000.0
2010-01-12,5741.65,5897.0,5741.65,5862.4,32079115.0,18825300000.0
2010-01-13,5866.55,6082.5,5846.75,6075.8,36291301.0,18624400000.0
2010-01-14,6095.7,6160.0,6004.85,6105.3,33130489.0,15862700000.0
2010-01-15,6095.15,6145.4,6058.6,6118.4,23544048.0,12324600000.0
2010-01-18,6131.75,6190.85,6112.4,6181.15,21321416.0,10773200000.0
2010-01-19,6175.25,6181.6,6044.55,6068.7,18971003.0,8636900000.0
2010-01-20,6108.95,6123.3,6024.1,6052.4,19478508.0,9846200000.0
2010-01-21,6028.45,6098.65,5927.15,5951.9,19885534.0,10624600000.0
2010-01-22,5951.95,5951.95,5814.6,5874.6,20585298.0,13136900000.0
2010-01-25,5850.6,5850.6,5745.95,5799.3,14183269.0,8360300000.0
2010-01-27,5753.65,5767.9,5577.5,5599.0,22046437.0,11373400000.0
2010-01-28,5639.8,5729.2,5572.05,5649.35,33745149.0,14685600000.0
2010-01-29,5554.85,5619.45,5423.45,5594.15,26039875.0,13944500000.0
2010-02-01,5543.55,5739.55,5477.95,5643.45,19109171.0,10501700000.0
2010-02-02,5720.05,5745.0,5561.7,5586.7,19182533.0,10179200000.0
2010-02-03,5599.55,5713.75,5599.55,5698.85,14225380.0,7290900000.0
2010-02-04,5686.75,5686.75,5541.75,5565.95,12293918.0,6732800000.0
2010-02-05,5460.75,5510.6,5401.55,5449.75,15305693.0,9921500000.0
2010-02-06,5453.4,5522.65,5453.4,5501.7,2297824.0,708100000.0
2010-02-08,5503.1,5555.75,5387.95,5484.65,16808461.0,8583300000.0
2010-02-09,5474.6,5620.8,5474.6,5606.3,13049697.0,8254700000.0
2010-02-10,5616.7,5654.05,5563.65,5573.45,11817436.0,6852000000.0
2010-02-11,5595.2,5678.05,5595.2,5644.2,13122282.0,6378700000.0
2010-02-15,5669.9,5698.85,5630.05,5667.05,13641141.0,7097300000.0
2010-02-16,5665.5,5767.8,5642.25,5745.1,9906131.0,4643600000.0
2010-02-17,5779.7,5798.25,5712.05,5743.8,14384082.0,8338800000.0
2010-02-18,5745.8,5785.5,5722.15,5741.1,11822570.0,5298800000.0
2010-02-19,5701.8,5758.2,5686.25,5712.45,14097064.0,7395500000.0
2010-02-22,5759.55,5815.7,5740.9,5752.8,11480216.0,6386600000.0
2010-02-23,5750.9,5796.6,5729.9,5783.8,11406538.0,6241400000.0
2010-02-24,5744.25,5828.3,5744.25,5779.75,14038039.0,7147500000.0
2010-02-25,5810.25,5814.9,5752.35,5782.1,28215313.0,10851900000.0
2010-02-26,5787.3,5832.0,5724.8,5766.7,20433417.0,10335100000.0
2010-03-02,5823.55,5857.7,5797.95,5848.7,14991389.0,8198900000.0
2010-03-03,5885.15,5913.15,5848.9,5896.7,18921792.0,7929900000.0
2010-03-04,5906.3,5906.3,5799.45,5833.6,22365994.0,8421700000.0
2010-03-05,5834.05,5863.05,5815.55,5843.2,24644330.0,7526600000.0
2010-03-08,5843.45,5905.8,5843.45,5882.7,17489450.0,8432000000.0
2010-03-09,5903.85,5968.1,5880.45,5925.1,16940197.0,8449000000.0
2010-03-10,5926.3,5947.7,5881.95,5897.85,14642045.0,7788400000.0
2010-03-11,5900.0,5980.05,5900.0,5960.05,12877958.0,7050300000.0
2010-03-12,5977.15,5987.9,5933.15,5960.65,12393176.0,6016300000.0
2010-03-15,5980.65,6052.05,5906.5,6038.45,15826265.0,9892100000.0
2010-03-16,6059.2,6119.7,6021.9,6102.75,17546137.0,9020600000.0
2010-03-17,6094.0,6174.3,6094.0,6143.0,16171335.0,9074800000.0
2010-03-18,6155.75,6185.0,6129.75,6174.7,12152862.0,7906600000.0
2010-03-19,6189.6,6189.6,6132.7,6145.45,15159321.0,10072000000.0
2010-03-22,6086.25,6162.3,6085.15,6128.75,10141619.0,5462500000.0
2010-03-23,6174.55,6176.4,6123.15,6142.7,11281557.0,5230300000.0
2010-03-25,6137.55,6220.05,6128.05,6201.2,22758909.0,13165500000.0
2010-03-26,6223.5,6223.5,6135.0,6151.9,13850317.0,7726200000.0
2010-03-29,6133.65,6140.9,6039.85,6050.95,10942153.0,8726600000.0
2010-03-30,6033.15,6042.85,5908.15,5917.75,13538829.0,9388700000.0
2010-03-31,5947.6,5967.55,5842.3,5855.95,16184104.0,12051600000.0
2010-04-01,5861.45,5994.25,5861.45,5984.0,13704157.0,8653100000.0
2010-04-05,5992.8,6017.35,5933.3,5993.9,14101157.0,6119500000.0
2010-04-06,6001.6,6003.65,5924.0,5934.8,10811194.0,5968600000.0
2010-04-07,5947.85,5947.85,5871.95,5920.05,16202694.0,7691600000.0
2010-04-08,5892.1,5994.3,5892.1,5950.0,18535890.0,8261700000.0
2010-04-09,5959.25,6013.3,5943.65,5950.7,15875003.0,7639400000.000001
2010-04-12,5969.1,5985.9,5916.85,5963.8,10845027.0,6794100000.0
2010-04-13,6041.5,6163.15,5905.15,6141.15,28282878.0,28589000000.0
2010-04-15,6141.6,6230.6,6126.7,6171.75,34305517.0,15162100000.0
2010-04-16,6141.85,6194.6,6117.55,6142.85,18940740.0,7723600000.0
2010-04-19,6123.55,6123.55,6026.6,6064.25,15859047.0,8847800000.0
2010-04-20,6117.05,6117.05,5990.15,6000.0,17324779.0,11127100000.0
2010-04-21,6036.55,6050.4,5976.6,6004.6,20502356.0,10015200000.0
2010-04-22,5990.45,6087.45,5977.95,6017.2,16545662.0,8632300000.0
2010-04-23,6055.6,6072.3,6001.85,6016.15,16948765.0,9882500000.0
2010-04-26,6034.5,6059.85,6024.1,6040.0,9138705.0,5135700000.000001
2010-04-27,6034.8,6045.5,6015.7,6037.75,9793305.0,4924900000.0
2010-04-28,6014.65,6014.65,5939.5,5949.65,16140788.0,10511000000.0
2010-04-29,5949.8,5961.65,5899.35,5938.55,17798150.0,11812400000.0
2010-04-30,5947.85,6021.75,5914.7,5985.8,16705754.0,9197600000.0
2010-05-03,5946.4,5958.3,5901.85,5930.0,10215705.0,6012900000.0
2010-05-04,5955.3,5958.6,5855.85,5871.8,14480634.0,7255200000.0
2010-05-05,5811.9,5956.6,5771.55,5932.0,14561642.0,9727500000.0
2010-05-06,5925.25,5925.25,5835.4,5867.9,11233406.0,7228700000.0
2010-05-07,5811.7,5818.25,5712.25,5726.6,13445603.0,8226600000.0
2010-05-10,5780.8,5901.5,5772.9,5890.9,9964606.0,6279900000.0
2010-05-11,5900.0,5900.0,5805.35,5834.35,8608952.0,5012300000.0
2010-05-12,5838.15,5911.85,5820.55,5876.25,11106010.0,7323500000.0
2010-05-13,5900.05,5951.05,5887.95,5922.6,9476762.0,5594600000.0
2010-05-14,5913.65,5972.35,5801.9,5839.75,8397099.0,5782200000.0
2010-05-17,5827.4,5827.4,5673.0,5744.55,10388269.0,6789800000.0
2010-05-18,5796.2,5796.2,5686.5,5754.7,9908729.0,6173200000.000001
2010-05-19,5742.4,5762.3,5641.3,5663.1,13119358.0,8570599999.999999
2010-05-20,5708.75,5714.25,5642.75,5659.9,12827697.0,7350100000.0
2010-05-21,5618.1,5639.65,5554.0,5606.45,11711625.0,6776200000.0
2010-05-24,5622.7,5702.45,5622.65,5638.5,9631401.0,5844800000.0
2010-05-25,5592.35,5592.35,5446.8,5488.1,11313930.0,6511900000.000001
2010-05-26,5528.8,5702.35,5528.8,5674.4,10447092.0,6777300000.0
2010-05-27,5671.6,5740.9,5623.3,5713.6,18357651.0,12324100000.0
2010-05-28,5721.2,5792.25,5709.05,5783.6,11657385.0,6600000000.0
2010-05-31,5852.35,5852.35,5704.2,5761.95,18307041.0,10392500000.0
2010-06-01,5762.05,5764.05,5679.1,5688.3,16873277.0,9277300000.0
2010-06-02,5688.8,5757.1,5688.8,5738.45,15065031.0,8453400000.0
2010-06-03,5804.25,5854.95,5800.1,5839.65,13616605.0,7363700000.0
2010-06-04,5844.3,5894.35,5799.85,5884.3,11182551.0,6399800000.0
2010-06-07,5783.6,5801.15,5732.25,5785.85,10545452.0,7790000000.0
2010-06-08,5786.15,5821.55,5727.35,5740.7,9803276.0,6725200000.0
2010-06-09,5744.55,5765.3,5658.85,5670.4,9739710.0,6503800000.0
2010-06-10,5668.15,5747.05,5668.15,5735.1,7457627.0,4901000000.0
2010-06-11,5776.0,5801.5,5714.7,5739.25,11249520.0,8239900000.0
2010-06-14,5778.85,5965.2,5778.85,5945.25,12249618.0,7963000000.0
2010-06-15,5914.35,5959.2,5899.35,5916.75,13434548.0,7728500000.0
2010-06-16,5961.35,5994.3,5942.65,5969.9,8726444.0,5474700000.0
2010-06-17,5985.15,5996.75,5912.8,5975.9,9843523.0,5809900000.0
2010-06-18,5975.05,6064.0,5970.55,6006.95,13252782.0,7304700000.0
2010-06-21,6018.3,6071.75,6018.3,6037.25,10148475.0,6031300000.0
2010-06-22,6004.8,6010.75,5953.4,5958.55,7812882.0,4686200000.0
2010-06-23,5930.45,6016.35,5924.7,6007.65,15828894.0,7451100000.0
2010-06-24,6005.2,6023.1,5958.45,6014.6,30140475.0,14123800000.000002
2010-06-25,6001.15,6001.15,5908.05,5921.75,14408235.0,5771900000.000001
2010-06-28,5929.5,5990.45,5929.5,5979.6,12937653.0,4857700000.0
2010-06-29,5968.5,5968.5,5892.3,5934.15,14158322.0,5725599999.999999
2010-06-30,5877.8,5949.6,5837.0,5928.3,12986350.0,7753300000.0
2010-07-01,5893.65,5893.65,5842.65,5861.25,10352230.0,6319100000.0
2010-07-02,5869.2,5869.2,5800.4,5836.3,13733608.0,8321200000.0
2010-07-05,5837.55,5876.75,5832.15,5862.6,8050678.0,4260299999.9999995
2010-07-06,5860.9,5975.65,5859.7,5959.55,13718104.0,6235100000.0
2010-07-07,5957.55,5964.45,5921.45,5954.4,12311147.0,6018600000.0
2010-07-08,5980.05,6069.3,5980.05,6041.3,9619944.0,5359700000.0
2010-07-09,6064.75,6123.1,6064.75,6108.4,11123975.0,6679700000.0
2010-07-12,6129.3,6196.4,6128.65,6185.65,23210428.0,10512800000.0
2010-07-13,6150.2,6150.2,5996.5,6028.05,21331059.0,16833900000.000002
2010-07-14,6058.45,6063.85,5936.55,5952.45,17649663.0,10100100000.0
2010-07-15,5953.75,5997.25,5950.5,5985.5,16566549.0,9261300000.0
2010-07-16,6013.2,6094.35,6013.2,6086.1,24347273.0,15189200000.0
2010-07-19,6044.0,6107.2,6020.6,6072.8,14733200.0,6782800000.0
2010-07-20,6089.3,6091.75,6042.4,6052.5,10742025.0,5412300000.0
2010-07-21,6060.8,6102.0,6060.8,6097.45,8996488.0,4398900000.0
2010-07-22,6076.2,6084.65,6026.75,6076.25,9589241.0,6031200000.0
2010-07-23,6134.7,6134.7,6086.2,6100.4,15988387.0,6723600000.0
2010-07-26,6103.9,6141.9,6103.9,6131.35,8949836.0,4922100000.0
2010-07-27,6145.6,6187.3,6142.0,6168.65,9278019.0,5198300000.0
2010-07-28,6166.05,6176.7,6132.65,6161.4,11442600.0,6061200000.0
2010-07-29,6146.05,6165.4,6140.85,6152.35,22093182.0,8417200000.0
2010-07-30,6139.25,6144.25,6045.6,6086.85,11018159.0,4996900000.0
2010-08-02,6102.1,6129.9,6088.1,6104.35,9260217.0,4739800000.0
2010-08-03,6118.2,6132.2,6056.65,6077.0,6310154.0,3069700000.0000005
2010-08-04,6102.75,6297.1,6102.75,6274.2,22331979.0,9675100000.0
2010-08-05,6280.5,6344.35,6280.5,6288.7,21344854.0,8452100000.0
2010-08-06,6289.0,6333.1,6241.8,6259.9,11837769.0,5463900000.0
2010-08-09,6233.8,6320.2,6218.65,6306.85,12292958.0,7348500000.0
2010-08-10,6297.6,6297.6,6196.15,6216.0,12466725.0,6927600000.0
2010-08-11,6213.6,6233.4,6143.75,6161.3,14005028.0,8845600000.0
2010-08-12,6111.95,6111.95,6057.05,6091.05,13694294.0,7897400000.0
