Date,Open,High,Low,Close,Volume,Turnover
2010-01-04,4343.1,4372.3,4334.95,4367.65,551733745.0,119860700000.0
2010-01-05,4406.5,4422.9,4396.7,4416.05,733115159.0,156561700000.0
2010-01-06,4430.05,4438.65,4405.55,4422.65,683891257.0,152444800000.0
2010-01-07,4431.0,4435.0,4399.0,4411.55,666648122.0,145630100000.0
2010-01-08,4415.5,4436.15,4397.7,4405.3,662676330.0,151459300000.0
2010-01-11,4439.8,4452.05,4423.4,4432.5,677407518.0,177573200000.0
2010-01-12,4442.2,4449.85,4385.0,4391.7,637239993.0,153069200000.0
2010-01-13,4364.35,4418.9,4361.9,4415.6,665745799.0,148136400000.0
2010-01-14,4440.45,4462.2,4439.15,4450.45,626916414.0,143277300000.0
2010-01-15,4468.3,4482.55,4453.95,4468.15,611824852.0,142990700000.0
2010-01-18,4462.3,4508.2,4461.85,4499.6,555513152.0,138466800000.0
2010-01-19,4506.65,4524.3,4463.75,4469.3,662396505.0,141228500000.0
2010-01-20,4499.95,4502.4,4439.45,4453.65,593712638.0,146296000000.0
2010-01-21,4436.9,4445.4,4336.55,4343.25,657906890.0,155929200000.0
2010-01-22,4254.55,4331.7,4209.1,4310.75,769157323.0,185215099999.99997
2010-01-25,4283.55,4306.2,4268.6,4278.55,502256234.0,116752500000.0
2010-01-27,4239.85,4260.05,4109.35,4125.5,697413482.0,170322900000.0
2010-01-28,4173.2,4197.15,4113.4,4137.5,788025215.0,194213600000.0
2010-01-29,4095.9,4163.9,4047.1,4156.05,750441979.0,178065300000.0
2010-02-01,4130.45,4211.5,4127.0,4196.3,582938427.0,130635300000.0
2010-02-02,4238.45,4242.75,4129.2,4138.25,620825196.0,138334300000.0
2010-02-03,4173.3,4223.85,4171.4,4212.1,501430717.0,116873900000.0
2010-02-04,4206.55,4208.35,4131.7,4139.7,477640695.0,111984300000.0
2010-02-05,4029.65,4055.6,4004.95,4023.65,574742993.0,126535400000.00002
2010-02-06,4059.05,4076.9,4048.7,4066.85,86012117.0,14582000000.0
2010-02-08,4066.65,4096.5,4009.55,4067.3,521744661.0,116694500000.0
2010-02-09,4069.45,4110.4,4056.7,4104.0,457039383.0,106334200000.0
2010-02-10,4129.8,4136.85,4072.2,4079.7,497773602.0,116837000000.0
2010-02-11,4109.35,4135.7,4108.45,4123.6,393285091.0,91204400000.0
2010-02-15,4136.4,4137.15,4092.4,4096.2,346579573.0,82330200000.0
2010-02-16,4111.8,4147.1,4086.85,4134.65,369195585.0,87784200000.0
2010-02-17,4173.75,4191.05,4154.3,4171.55,458625588.0,114579500000.0
2010-02-18,4163.9,4174.65,4137.9,4145.85,460084045.0,105260600000.0
2010-02-19,4105.65,4127.75,4077.6,4102.7,492366746.0,107483500000.0
2010-02-22,4151.2,4151.65,4086.35,4094.25,386894104.0,85424400000.0
2010-02-23,4079.1,4109.2,4077.9,4089.7,354537039.0,86979200000.0
2010-02-24,4072.95,4093.4,4068.65,4080.65,375228888.0,86982099999.99998
2010-02-25,4094.85,4094.85,4066.6,4072.35,486571573.0,116072300000.0
2010-02-26,4088.1,4170.95,4081.15,4127.55,740177481.0,172209600000.0
2010-03-02,4170.35,4198.35,4158.65,4192.3,533256669.0,134957700000.0
2010-03-03,4210.6,4252.65,4209.55,4249.85,502718519.0,128809100000.0
2010-03-04,4248.0,4266.25,4237.75,4262.35,554348438.0,129357400000.0
2010-03-05,4283.3,4293.7,4257.9,4270.25,561481869.0,125195300000.0
2010-03-08,4308.7,4308.7,4275.2,4287.75,520800464.0,132290600000.0
2010-03-09,4280.65,4280.65,4247.85,4252.4,419614334.0,109872900000.00002
2010-03-10,4248.65,4276.65,4237.8,4253.8,425238882.0,110868100000.0
2010-03-11,4248.85,4260.35,4234.7,4252.85,409865523.0,101084800000.0
2010-03-12,4262.05,4272.65,4244.15,4253.35,429403197.0,108404599999.99998
2010-03-15,4237.45,4245.4,4221.05,4233.4,384299247.0,93387300000.0
2010-03-16,4234.65,4277.35,4232.8,4273.65,395038742.0,97658400000.0
2010-03-17,4298.25,4324.5,4294.4,4304.2,472272027.0,118432099999.99998
2010-03-18,4312.35,4318.2,4294.85,4306.6,450438655.0,107823300000.0
2010-03-19,4316.25,4327.15,4308.7,4324.0,440831524.0,105793000000.0
2010-03-22,4273.35,4317.25,4273.35,4278.75,415547596.0,98385900000.0
2010-03-23,4300.5,4305.35,4268.2,4287.3,421720730.0,103518200000.0
2010-03-25,4274.5,4299.9,4268.25,4293.7,580954373.0,155230000000.0
2010-03-26,4305.4,4324.15,4305.4,4312.95,430551460.0,111742099999.99998
2010-03-29,4314.3,4337.45,4314.3,4320.95,416398516.0,109163700000.00002
2010-03-30,4341.4,4348.05,4307.9,4313.2,421224104.0,106183799999.99998
2010-03-31,4328.2,4340.9,4304.3,4313.25,407293828.0,112783100000.0
2010-04-01,4337.2,4348.35,4330.0,4345.2,400052260.0,104364200000.0
2010-04-05,4372.35,4406.5,4364.2,4403.9,419370895.0,101657900000.00002
2010-04-06,4417.05,4419.05,4396.95,4410.3,493995782.0,111874100000.0
2010-04-07,4424.1,4446.35,4402.8,4424.95,550083855.0,121913900000.0
2010-04-08,4419.75,4429.95,4370.05,4381.7,528703700.0,115592300000.0
2010-04-09,4397.85,4420.75,4397.85,4410.05,504842748.0,111866900000.0
2010-04-12,4426.1,4426.1,4386.15,4394.7,431974229.0,102501500000.0
2010-04-13,4397.0,4397.0,4372.8,4383.35,431308290.0,125342099999.99998
2010-04-15,4418.15,4418.15,4354.55,4359.4,517742157.0,128561200000.00002
2010-04-16,4345.55,4356.95,4330.0,4342.25,413154754.0,100951900000.0
2010-04-19,4283.9,4299.25,4261.65,4290.2,410328713.0,100770200000.0
2010-04-20,4310.0,4341.15,4308.1,4319.75,461977658.0,118261800000.0
2010-04-21,4340.0,4356.95,4334.35,4344.4,503208434.0,113814599999.99998
2010-04-22,4337.0,4394.1,4331.8,4356.6,483104404.0,135405600000.0
2010-04-23,4360.0,4381.4,4355.55,4369.0,445326843.0,114499500000.0
2010-04-26,4383.9,4396.4,4378.9,4383.8,372593373.0,98174900000.0
2010-04-27,4382.3,4396.35,4374.3,4378.3,486197344.0,106164800000.0
2010-04-28,4323.55,4350.3,4302.1,4315.1,548061108.0,123330400000.00002
2010-04-29,4329.5,4344.35,4327.9,4338.25,541018006.0,134196000000.0
2010-04-30,4365.15,4374.8,4360.05,4368.1,577386458.0,126964500000.0
2010-05-03,4346.25,4358.45,4331.3,4341.25,440162954.0,96229100000.0
2010-05-04,4359.05,4360.45,4270.65,4277.85,511349234.0,112424100000.0
2010-05-05,4216.4,4280.65,4199.55,4271.5,627228078.0,137208600000.0
2010-05-06,4266.7,4275.75,4213.1,4256.75,551581064.0,121899300000.0
2010-05-07,4192.1,4216.7,4159.4,4182.25,780316744.0,149747300000.0
2010-05-10,4229.25,4306.35,4229.25,4298.6,533966253.0,121274100000.0
2010-05-11,4298.1,4301.7,4244.1,4250.0,486893395.0,111059700000.0
2010-05-12,4254.1,4273.0,4219.85,4263.9,502399119.0,115077500000.0
2010-05-13,4287.6,4311.9,4281.6,4290.6,489098263.0,115036900000.0
2010-05-14,4282.05,4302.5,4223.05,4236.65,434502671.0,119286400000.0
2010-05-17,4192.1,4220.8,4146.0,4213.25,431776472.0,119837900000.00002
2010-05-18,4208.95,4246.25,4198.35,4217.4,387607827.0,107837099999.99998
2010-05-19,4179.2,4189.45,4099.05,4106.4,514846487.0,137947800000.0
2010-05-20,4144.05,4163.85,4117.65,4133.45,447880050.0,120195200000.0
2010-05-21,4052.3,4107.4,4044.65,4101.6,540189534.0,133379300000.0
2010-05-24,4159.95,4177.1,4098.75,4110.8,483348963.0,109578400000.0
2010-05-25,4066.4,4070.7,3986.95,4001.9,475951036.0,114623400000.0
2010-05-26,4050.25,4072.7,4036.75,4070.55,494615054.0,123875300000.0
2010-05-27,4064.6,4130.1,4058.8,4125.75,572888944.0,155476400000.0
2010-05-28,4171.6,4191.2,4154.7,4186.8,491291257.0,118993300000.0
2010-05-31,4188.9,4232.4,4179.65,4226.6,513043353.0,112069200000.0
2010-06-01,4221.7,4226.15,4142.7,4149.1,540475760.0,118089100000.0
2010-06-02,4163.75,4196.75,4152.25,4189.75,505091431.0,113861500000.0
2010-06-03,4240.15,4262.35,4240.0,4253.15,493984428.0,108721000000.0
2010-06-04,4259.75,4270.75,4244.0,4263.45,448198111.0,102359000000.0
2010-06-07,4165.45,4199.05,4164.5,4190.0,418418322.0,99022300000.0
2010-06-08,4188.4,4216.5,4136.95,4152.0,445030563.0,105453500000.0
2010-06-09,4154.55,4205.6,4154.55,4172.0,447382818.0,108688600000.0
2010-06-10,4191.75,4232.35,4183.65,4228.95,457694888.0,105453300000.0
2010-06-11,4268.55,4268.55,4236.6,4247.25,450067876.0,117379400000.0
2010-06-14,4268.65,4300.95,4260.8,4299.05,489298276.0,101176600000.0
2010-06-15,4306.95,4320.9,4288.45,4314.8,676912350.0,126349200000.0
2010-06-16,4330.6,4337.4,4309.5,4319.95,602868479.0,128418799999.99998
2010-06-17,4326.55,4351.25,4305.4,4344.3,528719938.0,128065400000.00002
2010-06-18,4351.2,4364.75,4317.75,4328.65,551023649.0,130325300000.0
2010-06-21,4374.85,4396.75,4372.3,4388.7,493542100.0,114260500000.0
2010-06-22,4370.85,4391.3,4364.85,4368.7,530933571.0,111961500000.0
2010-06-23,4355.1,4385.7,4355.1,4379.75,475265456.0,104754400000.0
2010-06-24,4382.9,4399.65,4355.1,4372.35,628325066.0,154378000000.0
2010-06-25,4363.45,4387.6,4353.2,4365.85,518168745.0,122358600000.0
2010-06-28,4387.65,4432.45,4383.1,4429.25,496824123.0,118905700000.0
2010-06-29,4416.05,4425.2,4367.95,4383.75,487917505.0,115100000000.0
2010-06-30,4352.2,4424.3,4352.2,4420.7,557954534.0,136865000000.0
2010-07-01,4391.95,4402.6,4373.75,4386.35,460004806.0,106138700000.00002
2010-07-02,4392.15,4414.85,4374.4,4382.55,512269359.0,103981600000.0
2010-07-05,4381.0,4394.8,4372.4,4379.65,365498141.0,66534300000.0
2010-07-06,4382.15,4419.35,4382.15,4413.7,394283455.0,86495900000.0
2010-07-07,4417.05,4417.05,4379.65,4385.9,408495290.0,91697200000.0
2010-07-08,4423.15,4445.5,4420.6,4424.35,411423585.0,95971100000.0
2010-07-09,4448.95,4469.25,4448.95,4461.55,557328560.0,122038600000.0
2010-07-12,4470.5,4494.45,4461.75,4474.7,462603276.0,111377800000.0
2010-07-13,4470.15,4492.7,4463.4,4491.35,508437373.0,124561500000.0
2010-07-14,4528.1,4528.1,4471.4,4479.25,540245699.0,131330600000.0
