Date,Open,High,Low,Close,Volume,Turnover
2010-01-04,,,,9440.94,30806404.0,22168500000.0
2010-01-05,,,,9481.42,28340272.0,12328100000.0
2010-01-06,,,,9560.76,24725238.0,12371800000.0
2010-01-07,,,,9629.99,24703252.0,13160600000.0
2010-01-08,,,,9641.14,20545468.0,9593900000.0
2010-01-11,,,,9599.47,57969466.0,51149300000.0
2010-01-12,,,,9511.75,20388220.0,12704900000.0
2010-01-13,,,,9542.09,18819538.0,8543000000.0
2010-01-14,,,,9724.44,22724506.0,12753300000.0
2010-01-15,,,,9663.2,24312789.0,10884700000.0
2010-01-18,,,,9635.04,14783567.0,7569200000.0
2010-01-19,,,,9490.12,17857509.0,8532400000.0
2010-01-20,,,,9391.99,21649510.0,11346400000.000002
2010-01-21,,,,9190.78,18649048.0,9606500000.0
2010-01-22,,,,9093.82,30637213.0,17394600000.0
2010-01-25,,,,9082.96,12453213.0,6438700000.0
2010-01-27,,,,8920.74,25839389.0,11621900000.0
2010-01-28,,,,8922.75,38905925.0,16640700000.0
2010-01-29,,,,8923.96,22437713.0,10732300000.0
2010-02-01,,,,8969.06,17119195.0,7459900000.0
2010-02-02,,,,8859.21,23686222.0,10118800000.0
2010-02-03,,,,8978.4,20354266.0,8435100000.0
2010-02-04,,,,8925.08,20037972.0,9865900000.0
2010-02-05,,,,8654.55,22398252.0,11881400000.000002
2010-02-06,,,,8734.16,2954700.0,1308000000.0
2010-02-08,,,,8733.21,18168304.0,10108600000.0
2010-02-09,,,,8731.01,11761322.0,6087800000.0
2010-02-10,,,,8652.2,13391982.0,7903700000.0
2010-02-11,,,,8779.74,12696741.0,8987200000.0
2010-02-15,,,,8689.73,8703640.0,5249500000.0
2010-02-16,,,,8776.21,8565656.0,5076100000.0
2010-02-17,,,,8823.88,12508006.0,6967200000.0
2010-02-18,,,,8765.99,15878705.0,9123800000.0
2010-02-19,,,,8712.11,14662216.0,7553800000.0
2010-02-22,,,,8707.92,12885021.0,6282400000.0
2010-02-23,,,,8667.13,12237811.0,6139600000.0
2010-02-24,,,,8688.69,13044537.0,6010400000.0
2010-02-25,,,,8615.19,20762124.0,8846000000.0
2010-02-26,,,,8691.36,30701826.0,13551000000.0
2010-03-02,,,,8685.3,15248064.0,9154500000.0
2010-03-03,,,,8839.1,20727198.0,11301400000.000002
2010-03-04,,,,8780.0,18290593.0,9987000000.0
2010-03-05,,,,8777.82,14273768.0,7372500000.0
2010-03-08,,,,8788.17,15319883.0,7272400000.0
2010-03-09,,,,8700.15,12751228.0,6892500000.0
2010-03-10,,,,8716.39,20777106.0,10779100000.0
2010-03-11,,,,8742.39,15713608.0,7455000000.0
2010-03-12,,,,8757.53,21505408.0,10299300000.0
2010-03-15,,,,8724.45,14812097.0,7883099999.999999
2010-03-16,,,,8889.04,17729931.0,12311600000.0
2010-03-17,,,,8907.12,15597948.0,9203200000.0
2010-03-18,,,,8866.05,12475673.0,7164700000.0
2010-03-19,,,,8934.65,13894571.0,7992700000.0
2010-03-22,,,,8858.11,14483276.0,8413600000.0
2010-03-23,,,,8956.8,21137905.0,10560800000.0
2010-03-25,,,,8911.05,36195971.0,15303100000.0
2010-03-26,,,,8993.22,18846174.0,9891800000.0
2010-03-29,,,,9026.62,17097276.0,9138000000.0
2010-03-30,,,,9015.44,16933273.0,9058300000.0
2010-03-31,,,,9020.84,19558114.0,10299500000.0
2010-04-01,,,,9056.16,11826359.0,6245000000.0
2010-04-05,,,,9191.36,14347202.0,8608100000.0
2010-04-06,,,,9172.36,18905757.0,8150900000.0
2010-04-07,,,,9227.62,18667724.0,9463700000.0
2010-04-08,,,,9097.82,14759149.0,7452800000.0
2010-04-09,,,,9153.47,16503679.0,8777900000.0
2010-04-12,,,,9086.87,13198286.0,7117400000.0
2010-04-13,,,,9041.37,13502790.0,7255300000.0
2010-04-15,,,,8950.77,17885065.0,10328800000.000002
2010-04-16,,,,8906.09,16013632.0,8350800000.0
2010-04-19,,,,8754.86,14031370.0,7666700000.0
2010-04-20,,,,8779.15,19419314.0,10238100000.0
2010-04-21,,,,8798.43,15065156.0,8027800000.0
2010-04-22,,,,8853.92,17495767.0,10293900000.000002
2010-04-23,,,,8891.11,14607147.0,8809900000.0
2010-04-26,,,,8852.81,10432551.0,6206400000.0
2010-04-27,,,,8908.88,17493812.0,7192600000.0
2010-04-28,,,,8756.12,26216682.0,13776099999.999998
2010-04-29,,,,8788.44,24314672.0,10988699999.999998
2010-04-30,,,,8899.34,20122931.0,10292400000.0
2010-05-03,,,,8856.15,12944846.0,6310900000.0
2010-05-04,,,,8791.49,14320922.0,7456600000.0
2010-05-05,,,,8746.84,16931267.0,7876500000.0
2010-05-06,,,,8734.14,18061024.0,10099300000.0
2010-05-07,,,,8750.19,56123442.0,26298200000.0
2010-05-10,,,,8959.3,28115248.0,14168699999.999998
2010-05-11,,,,8863.8,19397419.0,11011199999.999998
2010-05-12,,,,8923.04,13930870.0,7599800000.0
2010-05-13,,,,8949.19,13669759.0,7015599999.999999
2010-05-14,,,,8841.41,14767723.0,7983800000.0
2010-05-17,,,,8723.43,14537719.0,7993800000.0
2010-05-18,,,,8789.63,12798755.0,6884000000.0
2010-05-19,,,,8617.39,17204654.0,10342300000.0
2010-05-20,,,,8846.85,24489550.0,14957900000.0
2010-05-21,,,,8745.83,25460408.0,12682400000.0
2010-05-24,,,,8818.07,23270113.0,10795800000.0
2010-05-25,,,,8628.54,20723384.0,10871700000.0
2010-05-26,,,,8724.43,23616518.0,12245600000.0
2010-05-27,,,,8937.25,32122937.0,15348200000.0
2010-05-28,,,,9035.65,18756926.0,9519200000.0
2010-05-31,,,,9187.47,18925112.0,9883100000.0
2010-06-01,,,,8999.66,15451278.0,8326200000.0
2010-06-02,,,,9065.95,16580578.0,10186600000.0
2010-06-03,,,,9227.57,16231670.0,8718600000.0
2010-06-04,,,,9204.39,18745297.0,10554700000.0
2010-06-07,,,,9037.62,15402169.0,8544000000.0
2010-06-08,,,,8947.6,15168236.0,8516200000.0
2010-06-09,,,,9032.99,13738398.0,8040100000.0
2010-06-10,,,,9080.49,11765450.0,6190500000.0
2010-06-11,,,,9152.17,20458632.0,11492800000.0
2010-06-14,,,,9289.95,19844490.0,8575500000.0
2010-06-15,,,,9233.62,33969566.0,12204200000.0
2010-06-16,,,,9202.08,25896078.0,9696400000.0
2010-06-17,,,,9294.51,17299822.0,9049500000.0
2010-06-18,,,,9242.2,35117765.0,16073000000.0
2010-06-21,,,,9319.72,16635213.0,7510400000.0
